Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Qatar,QAT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Average interest on new external debt commitments (%),DT.INR.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Average grant element on new external debt commitments (%),DT.GRE.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Average grace period on new external debt commitments (years),DT.GPA.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Debt stock reduction (current US$),DT.DSF.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Debt buyback (current US$),DT.DSB.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Residual, debt stock-flow reconciliation (current US$)",DT.DOD.RSDL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Present value of external debt (current US$),DT.DOD.PVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, other private creditors (DOD, current US$)",DT.DOD.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PNG, commercial banks and other creditors (DOD, current US$)",DT.DOD.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PNG, bonds (DOD, current US$)",DT.DOD.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, commercial banks (DOD, current US$)",DT.DOD.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.911032236,0.526435854,0.168842769,0.810522528,,,0.658887403,0.693751496,0.494862339,0.756535839,0.863718221,0.502897949,0.224760012,0.204912364,0.331821491,0.399915929,0.379040094,,,
Qatar,QAT,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998150925,,,0.801270816,0.342229592,0.566868519,0.699775372,1.07132283,0.5019337,0.296410469,0.269360088,0.374046649,0.468706791,0.389916753,,,
Qatar,QAT,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462656667,,,0.385113069,1.426258852,0.328135664,0.903035101,0.275811091,0.505818174,0,0,0.197826285,0.183940859,0.345327716,,,
Qatar,QAT,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Qatar,QAT,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.95805435,32.27908998,33.57485022,35.94193548,35.70538045,37.18963011,34.06636468
Qatar,QAT,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.40173297,52.77631211,54.44537849,50.32258065,52.5655511,52.28375597,58.39276478
Qatar,QAT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003520513,0.003449109,0.00097425,,0.004188348,0.00242072,,,0.01121926,7.36102E-05,0.009625575,0.00019475,0.00477121,0.054298855,0.007111413,0.013222441,0.075343709,0.000618252,0.024487759,0.000767454,0.005507629,,0.000580959,0.04899817,3.407507506,2.197910643,
Qatar,QAT,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15658,17999,5137,,25483,13575,,,76754,549,76581,1635,24352,457078,100488,312176,2667716,9066,860597,11009,112596,3993324,27939,33285,137486327,4815196,
Qatar,QAT,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5580219780,8851373626,10294368132,12774725275,14102747253,14549725275,17527197802
Qatar,QAT,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.043127215,7.982867252,4.656872556,6.978494624,7.807690809,6.963614735,5.181899403
Qatar,QAT,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,49.71988796,49.77240896,37.99894958,29.3855042,39.50455182,29.92822129,16.18522409,17.37570028,19.3452381,23.52065826,30.89110644,26.67191877,32.70308123,27.84488796,27.53851541,30.68102812,38.81317923,47.43833017,43.38450923,62.22183888,100,93.76401587,94.68690702,115.4217699,161.1523202,222.2011385,293.6950147,362.4245731,580.5342677,414.0688546,646.5799381,987.1334397,1146.813334,1180.397412,1132.145041,666.6588149,493.8206917,
Qatar,QAT,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,,,,,,,,,,,,,398530000,622510000,,,2209440000,,2318000000,3598030000,5310890000,5389090000,6335932611,4832879017,4498343586,3542460247,2068646105,1994060326,2083288665,2493712520,3292951892,3246791139,3623636892,3324676376,3186313816,3680553242,4398915317,5503559516,4869546937,6220733120,11586894480,10852242328,10977257742,13381015320,18661967475,25741197168,34033644418,44434388217,67300027713,44472730376,74550168874,1.14305E+11,1.31979E+11,1.32543E+11,1.26331E+11,76645664518,56807969213,
Qatar,QAT,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,,,,,,,,,,,,,7.856372168,22.38357617,,,9.427728293,,5.733390854,8.728387479,2.396208545,6.695564557,6.695564585,6.695564525,6.695564473,6.695564621,2.769984574,3.498724893,3.232162692,3.277046385,2.664092276,2.419781367,2.393470002,2.842628915,3.213501146,3.008475811,2.835904354,2.440387455,2.840868479,2.205252104,9.766682211,0.080808747,4.734479396,6.551199323,7.865980771,10.9711975,9.997179433,7.608151874,9.102839623,1.148592292,0,0.000181969,0,0.01651929,7.9157E-08,0,0,
Qatar,QAT,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,,,,,,,,,,,,,8.117331192,0.0016064,,,4.209211384,,3.809318378,1.326281326,2.8925472,0.496929908,0.496929907,0.496929903,0.496929916,0.496929895,1.122986041,0.017742843,0.00502998,0.048453219,0.7000815,0.693686629,0.689272401,0.745695135,0.811133476,1.077421773,0.762284577,0.91887848,1.340889406,0.578799609,0.687630091,0.923177395,0.575791719,0.638554541,0.703115275,0.984723831,0.659938243,0.425990463,0.09322328,0.552749878,0.544860552,0.907407668,1.05847177,0.855486368,0.689128555,0.95273831,1.195735728,
Qatar,QAT,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,,,,,,,,,,,,,0.020073771,0.028915198,,,0.51506264,,0.241587575,1.844898458,1.622891832,2.074747314,2.074747304,2.074747302,2.074747342,2.074747347,1.732310999,1.633884019,2.141654911,1.317481656,1.638855494,1.536001297,6.115912786,7.273220929,6.103102275,6.205941362,4.040566212,2.385064078,2.366104475,3.440121267,1.568654399,1.68814814,1.322476646,1.491611124,6.095403802,4.414804325,6.230416995,7.261227386,5.346344847,9.789071863,9.0616917,10.00764874,11.71085772,10.70743828,13.06090424,12.75671752,14.50295707,
Qatar,QAT,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,,,,,,,,,,,,,0.331217223,0.244172784,,,,,,0.100332682,0.807962507,0.146592467,0.146592468,0.146592455,0.146592471,0.146592471,0.910861503,0.84841696,2.091495131,0.688762432,0.849371382,2.666574513,1.583023154,1.147245557,0.357508697,0.303497009,0.366867963,0.4432058,0.549890746,0.459373171,0.592096356,0.532538707,3.077938233,0.693318697,1.177796367,0.866591894,0.657070963,0.52143646,0.414563788,0.571823605,1.256591571,0.778950846,0.656226979,0.522359661,0.590804472,1.804963919,2.766811106,
Qatar,QAT,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,,,,,,,,,,,,,0.956013349,,,,0.11134043,,0.547886109,2.772350425,3.791831501,3.988428473,3.988428468,3.988428478,3.988428464,3.988428469,,4.877161625,5.737362278,5.930395176,8.878941314,4.868097369,2.225640852,1.297651925,1.046883701,0.00048672,0.095738897,0.044632587,0.016976631,0.228648661,0.084090806,0.064542965,0.005611155,0.044163144,0.010701969,0.095274407,0.060697896,0.246579738,0.067963135,0.156849785,0.4494929,0.80292835,1.06863214,0.962777019,1.261357489,1.308334537,1.006719569,
Qatar,QAT,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,,,,,,,,,,,,,0.863172158,,,,0.047523354,,,,0.004707309,,,,,,0.088331832,0.04335601,0.068510573,0.043855737,0.006349652,0.027243668,,0.139453092,0.059687059,0.041394456,0.049461216,0.23452958,1.183925666,0.209959031,0.098433545,0.047810405,0.05150136,0.043044297,0.036632006,0.110392006,0.103044692,0.045194791,0.134905325,0.276591866,1.074193492,0.686174841,0.939986876,0.464520385,0.886681846,1.264006095,0.778185362,
Qatar,QAT,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,,,,,,,,,,,,,10.4057411,9.827954571,,,10.04643711,,9.572907679,9.364013085,10.27454909,5.473836956,5.47383696,5.473836963,5.473836964,5.473836952,4.825466171,5.366580168,8.768669511,6.853015479,4.669123025,5.817934968,4.457179895,2.934031285,3.132052954,6.187213254,6.989830784,8.127557096,5.971662616,6.608001004,6.396758754,8.071008134,6.169351107,6.391264082,5.505670371,5.607153889,5.094115622,6.154726298,4.664772109,7.646271226,8.308608275,8.483009818,9.956784006,11.51117682,12.37014314,12.5936732,14.44352086,
Qatar,QAT,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,,,,,,,,,,,,,20.69354879,10.10264895,,,14.92957491,,14.17169974,15.40787598,19.39448944,12.18053512,12.18053511,12.1805351,12.18053516,12.18053513,8.679956546,12.78714163,18.81272238,14.8819637,16.74272237,15.60953844,15.07102909,13.53729792,11.51036816,13.81595457,12.30474965,12.15386762,11.42944954,11.52490274,9.427663952,11.32722575,11.20267022,9.301955885,13.52931979,12.07894035,12.80528441,14.65515514,10.72177248,18.99335822,20.69543849,21.66612026,25.39095949,25.02375854,28.85901974,30.68043358,34.6939297,
Qatar,QAT,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,,,,,,,,,,,,,71.45007904,67.51377488,,,75.64269679,,80.0949094,75.86373654,78.20930202,81.12390032,81.12390031,81.12390038,81.12390037,81.12390025,88.55005888,83.71413348,77.95511492,81.84098991,80.59318536,81.97068019,82.53550091,83.62007316,85.27613069,83.17556961,84.859346,85.40574492,85.72968198,86.26984515,80.80565384,88.59196551,84.06285038,84.14684479,78.60469944,76.94986215,77.19753616,77.73669299,80.17538789,79.85804949,79.30456151,78.33369777,74.60904051,74.95972217,71.14098018,69.31956642,65.3060703,
Qatar,QAT,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,126000000,122000000,131000000,136000000,151000000,163000000,180416000,201710000,210919000,222662000,239903000,315185000,396655000,628412000,2014890000,1804890000,2209560000,2072380000,2390690000,3752830000,5672000000,5691000000,4343000000,3345000000,4513000000,3419000000,1849000000,1985000000,2210000000,2686000000,3890000000,3210000000,3841000000,3245000000,3213000000,3651000000,4447000000,5570000000,5030000000,7214000000,11594000000,10871000000,10978000000,13382000000,18684000000,25762000000,34051000000,42019505000,67307142857,48007143000,74964478022,1.14448E+11,1.32962E+11,1.36855E+11,1.31592E+11,77971079000,57253571000,67280922702
Qatar,QAT,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,,,,,,,,,,,,,3.435124081,2.457791843,,,0.047070751,,,3.262618711,3.621426917,2.237669068,2.237669065,2.237669071,2.23766909,2.237669063,7.393630096,7.484587856,9.759469219,9.159354624,5.730846887,6.630325352,6.580352395,6.278502669,6.852629766,6.869515895,5.385727752,4.308917534,5.285969194,4.19858761,6.250698021,4.499992105,9.227237429,5.458192099,6.12030257,6.638520858,6.057960472,5.239793188,6.231213999,8.283388915,9.22760121,6.500492787,7.27808038,6.572583729,6.915786337,9.524876758,12.03279675,
Qatar,QAT,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,0.000688535,0.029657873,0.011241451,0.016344794,,,,,,,,,,,,,,0.258881235,0.152593798,0.113929991,0.139121208,0.106245074,0.181348558,0.184409168,0.129187893,,0.101262073,0.110989469,0.11634071,0.066328304,0.110910325,0.043276654,0.024789373,0.138772233,0.089511821,0.129421359,0.408873295,0.133774732,0.265173254,0.345141436,,0.206083811,0.250470196,0.571981585,0.437864935,
Qatar,QAT,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,,,,,,,,,,,2.435764868,2.035300802,1.531389889,2.598648732,1.410938542,,3.048942438,5.152885542,,,,,,,,,,17.58381458,15.69097925,14.31725265,13.96774273,16.57802206,23.96714954,17.47670166,14.9454286,,13.63889844,9.69134527,8.594963525,7.431443282,10.46296102,3.86871087,4.562131446,5.576515334,7.020942627,8.533847214,2.207035792,7.50298886,1.966283363,1.810578716,,3.555216844,0.052376211,5.17474726,0.382269258,
Qatar,QAT,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.597085467,6.961730656,7.322898736,6.756989247,3.921377644,3.562999188,2.358971144
Qatar,QAT,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112594039,,0.117276217,0.081793963,0.041548556,0.030590594,0.03473005,0.041781614,,0.035438861,,,,1.228E-07,0.000015868,0.07640625,0.000102693,
Qatar,QAT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,193.0367045,97.28786918,98.17227027,97.18678031,98.57895115,,96.88266963,92.02835755,,,,,,,,,,82.0475801,84.08104612,85.23169155,85.66330953,83.05592422,75.44019132,81.95884696,84.80997204,,86.14144395,90.13378821,91.22668079,92.43095986,89.30487713,92.32409246,87.60146547,85.06030502,90.85363214,90.65782405,92.099041,73.90099403,92.55485592,92.99619914,,88.6806235,87.81367902,82.76692325,81.55439845,
Qatar,QAT,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,0.665168669,0.544054375,0.095449231,0.104179226,,,0.068391307,,,,,,,,,,,0.026306519,0.039141804,0.279243268,0.188181214,0.235225804,0.396031286,0.348846515,0.105990136,,0.071780057,0.053487008,0.047523202,0.035294571,0.041963668,0.015190845,0.035629018,0.052626956,0.019029903,0.02328203,0.000576438,0.035020129,0.004711049,0.003390345,,0.00617462,0.005778924,0.181629197,0.027470486,
Qatar,QAT,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,0.060754302,0.011793157,0.005803644,0.006766356,,,,,,,,,,,,,,0.073152519,0.033976887,0.046190488,0.040444995,0.022756123,0.01521412,0.028775404,0.008864781,,0.005065457,0.010295821,0.013508511,0.019031473,0.023748685,0.002714758,0.003308369,0.005523339,0.003732128,0.000725469,9.05531E-05,0.001498631,0.000205483,5.32803E-06,,3.07964E-05,0.000658148,0.007450283,0.004791963,
Qatar,QAT,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,108.624,127.066,118.745,102.573,100.858,100,,,,,,,,,,,,,,,100,95.63774765,102.9916058,131.8374054,183.3935377,202.6154188,292.4166388,363.8976042,509.9387907,395.253361,681.4467061,1036.825871,1203.929824,1217.660668,1174.160835,839.0635502,605.8475551,
Qatar,QAT,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,45.77247013,39.17051687,32.00046282,28.64838135,39.16848621,29.92822129,,,,,,,,,,,,,,,100,98.04080311,91.9365285,87.54857513,87.87240933,109.6664508,100.4371762,99.59520725,113.8439119,104.7603627,94.88341969,95.20725389,95.25582902,96.93976684,96.42163212,79.45272021,81.50906736,
Qatar,QAT,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.86248077,27.86248077,20.68231375,20.53187116,36.16738961,29.47472403,25.98005696,25.98005696,27.80495169,32.47149444,32.48050598,31.74459365,27.65639334,24.52718634,32.78018087,60.21742255,35.43184067,21.79997026,43.74744257,32.28480823,20.17105279,21.53358949,35.90415121,38.81371595,0.91566971,33.31910421,,
Qatar,QAT,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,96.01953695,103.6190945,126.8345396,164.5324896,174.8596796,241.8380612,281.9628961,371.5123752,292.2202989,490.7524553,672.0095414,786.7693884,810.6498261,789.1386023,605.4191713,447.3667057,
Qatar,QAT,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.62447589,25.52768811,26.62965953,28.93267171,28.77975614,30.57247147,32.4362305
Qatar,QAT,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.32079419,44.68711199,41.23937058,40.37957995,40.36481517,36.84609343,36.76488263
Qatar,QAT,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15548379121,22126373626,24844230769,30007142857,28390109890,29729395604,29715109890
Qatar,QAT,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.93233103,25.20238391,26.35100019,22.81599619,21.27443391,22.2815691,21.71907214
Qatar,QAT,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,44.49569496,46.67896679,59.87084871,44.77244772,35.73185732,35.02460025,33.79458795,34.87084871,38.96063961,40.77490775,52.12177122,52.89052891,61.96186962,58.14883149,59.25584256,104.4895449,88.19188192,102.1525215,104.8277983,76.87576876,100,115.5596556,124.6016605,150.5970787,184.6417897,309.3788438,505.5380381,720.4539668,857.9348401,766.3575646,714.6320726,919.0540283,1051.660517,831.421556,937.0087946,1002.806181,985.7848708,
Qatar,QAT,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
